underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^SPX,2019-05-14,SPXW,2019-05-28,2955.000,P,0.00,0.00,0.00,0.00,0,15,110.30,15,121.80,2838.63,2839.31,8,112.70,32,122.60,2799.12,2865.45,0.00,6,0
^SPX,2019-05-14,SPXW,2019-05-28,2960.000,C,0.85,0.85,0.85,0.85,10,313,0.50,471,0.60,2838.63,2839.31,205,0.45,555,0.60,2799.12,2865.45,0.85,123,0
^SPX,2019-05-14,SPXW,2019-05-28,2960.000,P,0.00,0.00,0.00,0.00,0,15,115.20,15,126.40,2838.63,2839.31,7,118.10,32,127.70,2799.12,2865.45,0.00,22,0
^SPX,2019-05-14,SPXW,2019-05-28,2965.000,C,0.74,0.74,0.50,0.50,62,315,0.40,589,0.50,2838.63,2839.31,240,0.35,627,0.50,2799.12,2865.45,0.55,53,0
^SPX,2019-05-14,SPXW,2019-05-28,2965.000,P,0.00,0.00,0.00,0.00,0,15,120.00,15,131.50,2838.63,2839.31,7,123.00,31,132.00,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-05-28,2970.000,C,0.55,0.55,0.55,0.55,10,402,0.30,494,0.40,2838.63,2839.31,666,0.25,407,0.40,2799.12,2865.45,0.55,172,0
^SPX,2019-05-14,SPXW,2019-05-28,2970.000,P,0.00,0.00,0.00,0.00,0,15,124.90,15,136.40,2838.63,2839.31,8,127.50,31,136.80,2799.12,2865.45,0.00,3,0
^SPX,2019-05-14,SPXW,2019-05-28,2975.000,C,0.30,0.30,0.30,0.30,1,382,0.25,548,0.35,2838.63,2839.31,672,0.20,591,0.35,2799.12,2865.45,0.30,690,0
^SPX,2019-05-14,SPXW,2019-05-28,2975.000,P,0.00,0.00,0.00,0.00,0,15,129.80,15,141.30,2838.63,2839.31,9,132.40,32,142.20,2799.12,2865.45,0.00,25,0
^SPX,2019-05-14,SPXW,2019-05-28,2980.000,C,0.31,0.31,0.30,0.30,25,352,0.20,580,0.30,2838.63,2839.31,740,0.15,468,0.30,2799.12,2865.45,0.31,88,0
^SPX,2019-05-14,SPXW,2019-05-28,2980.000,P,0.00,0.00,0.00,0.00,0,15,134.80,15,146.00,2838.63,2839.31,9,137.40,35,149.00,2799.12,2865.45,0.00,10,0
^SPX,2019-05-14,SPXW,2019-05-28,2985.000,C,0.21,0.21,0.21,0.21,1,812,0.15,67,0.25,2838.63,2839.31,1241,0.10,1267,0.30,2799.12,2865.45,0.21,92,0
^SPX,2019-05-14,SPXW,2019-05-28,2985.000,P,0.00,0.00,0.00,0.00,0,16,138.80,16,151.40,2838.63,2839.31,7,142.80,37,154.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,2990.000,C,0.25,0.25,0.25,0.25,1,1392,0.10,14,0.20,2838.63,2839.31,703,0.10,780,0.25,2799.12,2865.45,0.25,62,0
^SPX,2019-05-14,SPXW,2019-05-28,2990.000,P,0.00,0.00,0.00,0.00,0,17,143.70,16,156.40,2838.63,2839.31,8,147.30,36,159.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,2995.000,C,0.11,0.11,0.11,0.11,1,742,0.10,16,0.20,2838.63,2839.31,414,0.10,1371,0.25,2799.12,2865.45,0.11,97,0
^SPX,2019-05-14,SPXW,2019-05-28,2995.000,P,0.00,0.00,0.00,0.00,0,17,148.70,16,161.40,2838.63,2839.31,7,152.70,35,163.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3000.000,C,0.16,0.16,0.16,0.16,24,1603,0.05,627,0.20,2838.63,2839.31,1213,0.05,519,0.20,2799.12,2865.45,0.16,331,0
^SPX,2019-05-14,SPXW,2019-05-28,3000.000,P,0.00,0.00,0.00,0.00,0,16,153.70,16,166.30,2838.63,2839.31,8,157.30,37,169.10,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-05-28,3005.000,C,0.00,0.00,0.00,0.00,0,1323,0.05,105,0.15,2838.63,2839.31,779,0.05,1136,0.20,2799.12,2865.45,0.00,252,0
^SPX,2019-05-14,SPXW,2019-05-28,3005.000,P,0.00,0.00,0.00,0.00,0,17,158.60,16,171.30,2838.63,2839.31,8,162.50,36,173.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3010.000,C,0.09,0.09,0.09,0.09,2,776,0.05,16,0.15,2838.63,2839.31,610,0.05,1435,0.20,2799.12,2865.45,0.09,1480,0
^SPX,2019-05-14,SPXW,2019-05-28,3010.000,P,0.00,0.00,0.00,0.00,0,16,163.60,16,176.30,2838.63,2839.31,8,167.40,36,178.80,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-05-28,3015.000,C,0.00,0.00,0.00,0.00,0,572,0.05,616,0.15,2838.63,2839.31,481,0.05,1513,0.20,2799.12,2865.45,0.00,20,0
^SPX,2019-05-14,SPXW,2019-05-28,3015.000,P,0.00,0.00,0.00,0.00,0,17,168.60,16,181.30,2838.63,2839.31,8,172.40,36,184.00,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-05-28,3020.000,C,0.00,0.00,0.00,0.00,0,447,0.05,600,0.15,2838.63,2839.31,423,0.05,133,0.15,2799.12,2865.45,0.00,1078,0
^SPX,2019-05-14,SPXW,2019-05-28,3020.000,P,0.00,0.00,0.00,0.00,0,17,173.60,16,186.20,2838.63,2839.31,8,177.40,36,188.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3025.000,C,0.00,0.00,0.00,0.00,0,8,0.05,1015,0.15,2838.63,2839.31,8,0.05,963,0.15,2799.12,2865.45,0.00,131,0
^SPX,2019-05-14,SPXW,2019-05-28,3025.000,P,0.00,0.00,0.00,0.00,0,17,178.60,16,191.20,2838.63,2839.31,9,182.20,36,193.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3030.000,C,0.00,0.00,0.00,0.00,0,16,0.05,21,0.10,2838.63,2839.31,16,0.05,1114,0.15,2799.12,2865.45,0.00,320,0
^SPX,2019-05-14,SPXW,2019-05-28,3030.000,P,0.00,0.00,0.00,0.00,0,16,183.50,16,196.20,2838.63,2839.31,8,187.40,37,199.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3035.000,C,0.00,0.00,0.00,0.00,0,0,0.00,67,0.10,2838.63,2839.31,0,0.00,1263,0.15,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3035.000,P,0.00,0.00,0.00,0.00,0,16,188.60,16,201.20,2838.63,2839.31,9,192.20,37,204.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3040.000,C,0.05,0.05,0.05,0.05,3,2,0.05,47,0.10,2838.63,2839.31,2,0.05,1391,0.15,2799.12,2865.45,0.05,123,0
^SPX,2019-05-14,SPXW,2019-05-28,3040.000,P,0.00,0.00,0.00,0.00,0,16,193.60,16,206.20,2838.63,2839.31,30,197.00,37,209.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3045.000,C,0.00,0.00,0.00,0.00,0,0,0.00,39,0.10,2838.63,2839.31,0,0.00,1463,0.15,2799.12,2865.45,0.00,15,0
^SPX,2019-05-14,SPXW,2019-05-28,3045.000,P,0.00,0.00,0.00,0.00,0,16,198.60,16,211.10,2838.63,2839.31,5,203.40,36,213.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3050.000,C,0.00,0.00,0.00,0.00,0,0,0.00,115,0.10,2838.63,2839.31,0,0.00,1513,0.15,2799.12,2865.45,0.00,60,0
^SPX,2019-05-14,SPXW,2019-05-28,3050.000,P,0.00,0.00,0.00,0.00,0,36,203.20,35,216.30,2838.63,2839.31,31,206.40,36,218.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3055.000,C,0.00,0.00,0.00,0.00,0,0,0.00,115,0.10,2838.63,2839.31,0,0.00,1513,0.15,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3055.000,P,0.00,0.00,0.00,0.00,0,36,208.40,35,221.20,2838.63,2839.31,31,211.40,36,223.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3060.000,C,0.00,0.00,0.00,0.00,0,0,0.00,581,0.10,2838.63,2839.31,0,0.00,1513,0.15,2799.12,2865.45,0.00,113,0
^SPX,2019-05-14,SPXW,2019-05-28,3060.000,P,0.00,0.00,0.00,0.00,0,15,211.80,15,226.20,2838.63,2839.31,36,213.30,35,231.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3070.000,C,0.00,0.00,0.00,0.00,0,0,0.00,805,0.10,2838.63,2839.31,0,0.00,100,0.10,2799.12,2865.45,0.00,12,0
^SPX,2019-05-14,SPXW,2019-05-28,3070.000,P,0.00,0.00,0.00,0.00,0,15,221.10,15,237.50,2838.63,2839.31,36,223.30,35,241.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3075.000,C,0.00,0.00,0.00,0.00,0,0,0.00,873,0.10,2838.63,2839.31,0,0.00,777,0.10,2799.12,2865.45,0.00,11,0
^SPX,2019-05-14,SPXW,2019-05-28,3075.000,P,0.00,0.00,0.00,0.00,0,15,226.10,15,242.40,2838.63,2839.31,36,228.30,35,246.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3080.000,C,0.00,0.00,0.00,0.00,0,0,0.00,935,0.10,2838.63,2839.31,0,0.00,821,0.10,2799.12,2865.45,0.00,3,0
^SPX,2019-05-14,SPXW,2019-05-28,3080.000,P,0.00,0.00,0.00,0.00,0,15,231.10,15,247.30,2838.63,2839.31,36,233.30,35,251.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3090.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1096,0.10,2838.63,2839.31,0,0.00,926,0.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3090.000,P,0.00,0.00,0.00,0.00,0,15,241.10,15,257.30,2838.63,2839.31,36,243.30,35,261.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3100.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1193,0.10,2838.63,2839.31,0,0.00,1018,0.10,2799.12,2865.45,0.00,10,0
^SPX,2019-05-14,SPXW,2019-05-28,3100.000,P,0.00,0.00,0.00,0.00,0,15,251.00,15,267.40,2838.63,2839.31,36,253.30,35,270.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3110.000,C,0.04,0.04,0.04,0.04,2,0,0.00,1276,0.10,2838.63,2839.31,0,0.00,1102,0.10,2799.12,2865.45,0.04,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3110.000,P,0.00,0.00,0.00,0.00,0,35,260.60,35,279.50,2838.63,2839.31,35,263.40,35,280.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3120.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1411,0.10,2838.63,2839.31,0,0.00,1178,0.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3120.000,P,0.00,0.00,0.00,0.00,0,35,270.80,35,289.50,2838.63,2839.31,35,273.30,35,290.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3125.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1448,0.10,2838.63,2839.31,0,0.00,1214,0.10,2799.12,2865.45,0.00,29,0
^SPX,2019-05-14,SPXW,2019-05-28,3125.000,P,0.00,0.00,0.00,0.00,0,20,275.80,21,294.60,2838.63,2839.31,1,278.20,20,295.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3150.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1627,0.10,2838.63,2839.31,0,0.00,1401,0.10,2799.12,2865.45,0.00,15,0
^SPX,2019-05-14,SPXW,2019-05-28,3150.000,P,0.00,0.00,0.00,0.00,0,20,300.90,1,319.60,2838.63,2839.31,1,303.20,20,321.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3175.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1628,0.10,2838.63,2839.31,0,0.00,1401,0.10,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-05-28,3175.000,P,0.00,0.00,0.00,0.00,0,20,325.90,1,344.60,2838.63,2839.31,1,328.20,20,346.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3200.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1628,0.10,2838.63,2839.31,0,0.00,1401,0.10,2799.12,2865.45,0.00,255,0
^SPX,2019-05-14,SPXW,2019-05-28,3200.000,P,0.00,0.00,0.00,0.00,0,20,350.60,1,369.50,2838.63,2839.31,1,353.10,20,370.70,2799.12,2865.45,0.00,8,0
^SPX,2019-05-14,SPXW,2019-05-28,3225.000,C,0.00,0.00,0.00,0.00,0,0,0.00,1617,0.10,2838.63,2839.31,0,0.00,1401,0.10,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-05-28,3225.000,P,0.00,0.00,0.00,0.00,0,20,375.80,1,394.50,2838.63,2839.31,1,378.10,20,395.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3250.000,C,0.00,0.00,0.00,0.00,0,0,0.00,490,0.05,2838.63,2839.31,0,0.00,1426,0.10,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-05-28,3250.000,P,0.00,0.00,0.00,0.00,0,20,400.80,1,419.50,2838.63,2839.31,1,403.10,20,420.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3300.000,C,0.00,0.00,0.00,0.00,0,0,0.00,465,0.05,2838.63,2839.31,0,0.00,448,0.05,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3300.000,P,0.00,0.00,0.00,0.00,0,20,450.50,1,469.40,2838.63,2839.31,1,453.00,20,470.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3350.000,C,0.00,0.00,0.00,0.00,0,0,0.00,510,0.05,2838.63,2839.31,0,0.00,424,0.05,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3350.000,P,0.00,0.00,0.00,0.00,0,20,500.70,1,519.40,2838.63,2839.31,1,503.00,20,520.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3400.000,C,0.00,0.00,0.00,0.00,0,0,0.00,563,0.05,2838.63,2839.31,0,0.00,469,0.05,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-28,3400.000,P,0.00,0.00,0.00,0.00,0,20,550.40,1,569.30,2838.63,2839.31,1,552.90,20,570.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1700.000,C,0.00,0.00,0.00,0.00,0,1,1128.90,20,1147.60,2838.63,2839.31,20,1127.50,1,1145.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1700.000,P,0.00,0.00,0.00,0.00,0,0,0.00,623,0.05,2838.63,2839.31,0,0.00,523,0.05,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1800.000,C,0.00,0.00,0.00,0.00,0,1,1029.00,20,1047.80,2838.63,2839.31,20,1027.70,1,1045.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1800.000,P,0.00,0.00,0.00,0.00,0,0,0.00,555,0.05,2838.63,2839.31,0,0.00,455,0.05,2799.12,2865.45,0.00,4,0
^SPX,2019-05-14,SPXW,2019-05-29,1850.000,C,0.00,0.00,0.00,0.00,0,1,979.10,20,997.80,2838.63,2839.31,20,977.70,1,995.30,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1850.000,P,0.00,0.00,0.00,0.00,0,0,0.00,447,0.05,2838.63,2839.31,0,0.00,1201,0.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1900.000,C,0.00,0.00,0.00,0.00,0,1,929.20,20,948.10,2838.63,2839.31,20,928.00,1,945.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1900.000,P,0.00,0.00,0.00,0.00,0,0,0.00,465,0.05,2838.63,2839.31,0,0.00,1601,0.10,2799.12,2865.45,0.00,15338,0
^SPX,2019-05-14,SPXW,2019-05-29,1950.000,C,0.00,0.00,0.00,0.00,0,1,879.20,20,898.40,2838.63,2839.31,20,878.30,1,895.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,1950.000,P,0.00,0.00,0.00,0.00,0,0,0.00,1311,0.10,2838.63,2839.31,0,0.00,951,0.10,2799.12,2865.45,0.00,638,0
^SPX,2019-05-14,SPXW,2019-05-29,2000.000,C,0.00,0.00,0.00,0.00,0,25,837.70,25,840.00,2838.63,2839.31,20,827.90,2,845.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2000.000,P,0.00,0.00,0.00,0.00,0,0,0.00,1004,0.10,2838.63,2839.31,0,0.00,735,0.10,2799.12,2865.45,0.00,63,0
^SPX,2019-05-14,SPXW,2019-05-29,2050.000,C,0.00,0.00,0.00,0.00,0,25,787.70,25,790.20,2838.63,2839.31,20,778.00,1,795.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2050.000,P,0.00,0.00,0.00,0.00,0,0,0.00,470,0.10,2838.63,2839.31,0,0.00,1206,0.15,2799.12,2865.45,0.00,74,0
^SPX,2019-05-14,SPXW,2019-05-29,2100.000,C,0.00,0.00,0.00,0.00,0,25,738.00,25,740.60,2838.63,2839.31,20,728.30,1,745.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2100.000,P,0.10,0.10,0.10,0.10,10,0,0.00,1526,0.15,2838.63,2839.31,0,0.00,1206,0.15,2799.12,2865.45,0.10,73,0
^SPX,2019-05-14,SPXW,2019-05-29,2150.000,C,0.00,0.00,0.00,0.00,0,25,687.60,25,690.10,2838.63,2839.31,20,678.60,1,695.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2150.000,P,0.15,0.15,0.09,0.11,12,250,0.05,1400,0.15,2838.63,2839.31,0,0.00,803,0.15,2799.12,2865.45,0.14,27,0
^SPX,2019-05-14,SPXW,2019-05-29,2200.000,C,0.00,0.00,0.00,0.00,0,25,638.00,25,640.40,2838.63,2839.31,20,628.70,1,645.90,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2200.000,P,0.00,0.00,0.00,0.00,0,1020,0.05,584,0.15,2838.63,2839.31,312,0.05,439,0.15,2799.12,2865.45,0.00,2,0
^SPX,2019-05-14,SPXW,2019-05-29,2250.000,C,0.00,0.00,0.00,0.00,0,25,588.00,25,590.60,2838.63,2839.31,20,578.80,1,596.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2250.000,P,0.00,0.00,0.00,0.00,0,275,0.10,1127,0.20,2838.63,2839.31,1322,0.05,883,0.20,2799.12,2865.45,0.00,7,0
^SPX,2019-05-14,SPXW,2019-05-29,2275.000,C,0.00,0.00,0.00,0.00,0,25,562.80,25,565.40,2838.63,2839.31,20,553.40,1,571.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2275.000,P,0.00,0.00,0.00,0.00,0,503,0.10,573,0.20,2838.63,2839.31,312,0.10,530,0.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2300.000,C,0.00,0.00,0.00,0.00,0,25,538.10,25,540.70,2838.63,2839.31,20,528.90,1,546.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2300.000,P,0.00,0.00,0.00,0.00,0,1456,0.10,495,0.20,2838.63,2839.31,919,0.10,1130,0.25,2799.12,2865.45,0.00,67,0
^SPX,2019-05-14,SPXW,2019-05-29,2325.000,C,0.00,0.00,0.00,0.00,0,25,513.20,25,515.60,2838.63,2839.31,20,503.50,1,521.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2325.000,P,0.20,0.20,0.20,0.20,3,3,0.20,696,0.25,2838.63,2839.31,1404,0.10,542,0.25,2799.12,2865.45,0.20,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2350.000,C,0.00,0.00,0.00,0.00,0,25,488.20,25,490.60,2838.63,2839.31,70,482.50,70,493.80,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-05-29,2350.000,P,0.00,0.00,0.00,0.00,0,1343,0.15,1491,0.30,2838.63,2839.31,893,0.15,1272,0.30,2799.12,2865.45,0.00,24,0
^SPX,2019-05-14,SPXW,2019-05-29,2375.000,C,0.00,0.00,0.00,0.00,0,25,463.00,25,465.60,2838.63,2839.31,70,457.60,70,468.90,2799.12,2865.45,0.00,1,0
^SPX,2019-05-14,SPXW,2019-05-29,2375.000,P,0.37,0.40,0.30,0.30,17,326,0.20,489,0.30,2838.63,2839.31,1503,0.15,1422,0.35,2799.12,2865.45,0.36,27,0
^SPX,2019-05-14,SPXW,2019-05-29,2400.000,C,0.00,0.00,0.00,0.00,0,25,438.30,25,440.70,2838.63,2839.31,70,433.00,70,444.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2400.000,P,0.00,0.00,0.00,0.00,0,25,0.25,743,0.35,2838.63,2839.31,1200,0.20,372,0.35,2799.12,2865.45,0.00,56,0
^SPX,2019-05-14,SPXW,2019-05-29,2410.000,C,0.00,0.00,0.00,0.00,0,25,428.40,25,430.90,2838.63,2839.31,70,422.90,70,434.20,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2410.000,P,0.00,0.00,0.00,0.00,0,1098,0.25,807,0.40,2838.63,2839.31,62,0.25,902,0.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2420.000,C,0.00,0.00,0.00,0.00,0,25,418.60,25,421.00,2838.63,2839.31,70,412.70,70,424.00,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2420.000,P,0.00,0.00,0.00,0.00,0,97,0.30,729,0.40,2838.63,2839.31,62,0.30,357,0.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2425.000,C,0.00,0.00,0.00,0.00,0,25,413.40,25,416.00,2838.63,2839.31,70,408.10,70,419.80,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2425.000,P,0.00,0.00,0.00,0.00,0,839,0.30,1436,0.45,2838.63,2839.31,62,0.30,1058,0.45,2799.12,2865.45,0.00,61,0
^SPX,2019-05-14,SPXW,2019-05-29,2430.000,C,0.00,0.00,0.00,0.00,0,25,408.40,25,410.80,2838.63,2839.31,70,403.00,70,414.30,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2430.000,P,0.00,0.00,0.00,0.00,0,1162,0.30,806,0.45,2838.63,2839.31,62,0.30,836,0.45,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2440.000,C,0.00,0.00,0.00,0.00,0,25,398.20,25,400.90,2838.63,2839.31,70,392.80,70,404.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2440.000,P,0.00,0.00,0.00,0.00,0,165,0.35,1390,0.50,2838.63,2839.31,62,0.35,1036,0.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2450.000,C,0.00,0.00,0.00,0.00,0,25,388.70,25,391.10,2838.63,2839.31,70,382.80,70,394.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2450.000,P,0.50,0.50,0.50,0.50,2,1114,0.35,704,0.50,2838.63,2839.31,820,0.35,583,0.50,2799.12,2865.45,0.50,33,0
^SPX,2019-05-14,SPXW,2019-05-29,2460.000,C,0.00,0.00,0.00,0.00,0,25,378.50,25,381.00,2838.63,2839.31,70,373.20,70,384.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2460.000,P,0.00,0.00,0.00,0.00,0,1115,0.40,677,0.55,2838.63,2839.31,62,0.40,713,0.55,2799.12,2865.45,0.00,10,0
^SPX,2019-05-14,SPXW,2019-05-29,2470.000,C,0.00,0.00,0.00,0.00,0,25,368.60,25,371.30,2838.63,2839.31,70,363.20,70,374.50,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2470.000,P,0.00,0.00,0.00,0.00,0,841,0.45,884,0.60,2838.63,2839.31,61,0.45,762,0.60,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2475.000,C,0.00,0.00,0.00,0.00,0,25,363.70,25,366.30,2838.63,2839.31,70,358.00,70,369.30,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2475.000,P,0.55,0.60,0.50,0.60,21,1074,0.45,250,0.60,2838.63,2839.31,774,0.45,324,0.60,2799.12,2865.45,0.54,85,0
^SPX,2019-05-14,SPXW,2019-05-29,2480.000,C,0.00,0.00,0.00,0.00,0,25,358.70,25,361.30,2838.63,2839.31,70,353.00,70,364.30,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2480.000,P,0.00,0.00,0.00,0.00,0,872,0.50,814,0.65,2838.63,2839.31,61,0.50,749,0.65,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2490.000,C,0.00,0.00,0.00,0.00,0,25,348.70,25,351.20,2838.63,2839.31,70,343.40,70,355.10,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2490.000,P,0.95,0.95,0.65,0.65,52,928,0.55,810,0.70,2838.63,2839.31,61,0.55,724,0.70,2799.12,2865.45,0.89,13,0
^SPX,2019-05-14,SPXW,2019-05-29,2500.000,C,0.00,0.00,0.00,0.00,0,25,338.60,25,341.20,2838.63,2839.31,70,333.10,70,344.40,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2500.000,P,1.03,1.03,1.03,1.03,20,941,0.60,269,0.75,2838.63,2839.31,61,0.60,540,0.75,2799.12,2865.45,1.03,261,0
^SPX,2019-05-14,SPXW,2019-05-29,2510.000,C,0.00,0.00,0.00,0.00,0,25,328.90,25,331.40,2838.63,2839.31,70,323.50,70,334.70,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2510.000,P,0.00,0.00,0.00,0.00,0,804,0.70,814,0.85,2838.63,2839.31,806,0.65,670,0.85,2799.12,2865.45,0.00,0,0
^SPX,2019-05-14,SPXW,2019-05-29,2520.000,C,0.00,0.00,0.00,0.00,0,25,319.00,25,321.50,2838.63,2839.31,70,313.30,70,324.60,2799.12,2865.45,0.00,0,0
